,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31
38,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,52.01,100.0,250.0,946.36,2250.0,4050.0,4350.0,5800.0,7000.0,9300.0,10000.0,11100.0,13000.0,10500.0,10687.47,10050.0,10672.08,10290.25,10000.0,10000.00000001,12167.79,13050.0,13100.11453974,12800.0,11867.8,12887.01234567,11156.75,10689.03444187,11100.01234567,12400.0,12002.5,12950.0,13050.0,13050.0,14866.0,18311.4,15799.9349,17999.99,19414.3968074,18586.23030373,18000.99,19414.4118074,19303.47335765,20811.0,20589.5999,19414.41322241,20811.00000002,23667.65734142,28150.04186902,29658.53410418,23000.00162949,20355.76287132,20535.76287132,20000.00168449,20001.107825,19414.42181646,20356.43953266,20411.38605447,20844.17093403,20796.17678817,23000.00970402,21744.00840403,23000.00980405,20000.00823503,20000.00923503,20000.00923503,20844.17223407,21923.50704065,24629.37883172,25408.85558403,25377.72233629,25377.72247129,25301.79527247,25377.72267129,25408.85591903,25425.61663848,25408.85591903,25669.52503903,25489.09249961,27499.99996159,25408.85591903,26999.99989245,25999.9996609,25999.9996609,25999.9996609,25624.91117466,25489.09249961,25408.85591903,25408.85591903,25408.85591903,25489.09249961,25408.85591903,25408.85591903,26215.37103925,26215.37104471,27683.09042721,27683.09054421,27832.71346574,29407.38305424,28151.05360437,28630.01240121,31000.06748428,30263.12103168,29682.85202864,29772.39485656,30000.0000055,30108.47603014,30324.35878732,21605.82038568,21605.82038568,21642.39031568,21370.08711764,21754.30657548,21900.00480002,21806.85355778,19630.8100085,19517.41731191,19517.41732191,19539.92074994,19539.92074994,18000.00001,19414.42987504,19539.92077317,19721.60194747,19721.60194747,19721.60194747,19414.42989303,19139.92019604,17422.87804547,20001.00101094,18102.19634939,19414.43001083,19199.99769712,20008.00097496,21601.13637835,21605.52046306,21480.51981562,21206.38284328,22211.16629173,20008.00192617,20136.23538292,20136.23538292,20008.00192617
39,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.22,99.99,250.0,895.65,2250.0,3806.0,4250.0,5383.5,6625.0,9260.0,10000.0,10672.08,12750.0,10239.45,10672.08,10000.0,10500.0,10195.22,10000.0,10000.0,11300.0,12950.0,13050.0,12246.98937268,11486.19819848,12800.0,10770.51520822,10500.01234567,10892.0,12206.985,12000.0,12800.0,12950.0,13001.95,14286.87,15799.9349,15501.34110407,17591.3411138,18139.27,18083.27,17960.10717601,17000.0,18669.598,20732.10151781,20000.04110012,18732.10151781,20480.00000001,23000.00120002,27904.88024157,28150.04186902,22141.2362641,20004.597835,20004.597835,19414.42171644,19414.42171644,19357.28576936,20004.599335,20356.43954266,20356.43954266,20000.0017,21744.008304,21588.00020003,21744.00840403,20000.0003,20000.0013,20000.0013,20796.1769882,21895.73604962,24620.59392218,25377.72233629,25301.79503747,25301.79527247,25286.76812225,25301.79547247,25377.72267129,25408.85591903,25377.72267129,25624.91117466,25408.85591903,25850.0013,25377.72267129,25624.91117466,25624.91117466,25624.91117466,25624.91117466,25489.09249961,25408.85591903,25377.72267129,25377.72267129,25377.72267129,25408.85591903,25403.37838193,25403.37838193,25899.43659635,25550.23118298,27552.23118298,26343.16736326,27683.09054421,28151.05356384,27832.71349039,28561.15461355,30108.47539954,30108.47590459,28151.05504717,29682.85204548,29772.39487544,29772.39491097,29927.67709073,21462.64070674,21126.09240674,21319.71625774,20324.3587949,20324.3587949,21754.30657548,20639.93186174,19517.41731191,19414.42985494,19414.42986504,19414.42986504,19414.42986504,17238.54000327,18000.00001,19414.42987504,19630.81003827,19630.81003827,19630.81003827,19139.92019604,18001.00000546,17001.00004391,19414.42997779,18024.4900702,17231.64180863,18053.68132737,19586.83436353,21217.14106212,21601.13639497,21206.38283234,21029.5390151,22070.06681665,19974.21512094,20008.00192617,20008.00192617,19414.43070193
40,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.14,82.51,225.0,800.0,2200.0,3700.0,4223.0,5166.66,6600.0,8999.0,10000.0,10500.05,12350.02,10050.0,10500.0,10000.0,10290.25,10050.0,10000.0,10000.0,11000.0,12800.0,12950.0,11867.8,11300.0,12000.0,10689.03444187,10500.0,10770.51520822,12100.01234567,11867.8,12600.0,12800.0,12950.0,13993.1381,15005.0,15000.0,17253.54,16700.009763,18000.99,17000.0,16927.27,17105.99129318,20589.5999,20000.0,18000.0,20000.0987,22811.00020002,26667.65781042,26167.04286903,21743.008039,20000.000155,20000.00168449,19226.900055,19357.28566936,19226.900055,19414.42391646,19414.42392646,20000.03801,20000.0,21588.0,21000.01010003,21588.00020003,19414.42530435,19414.42630435,19414.42630435,20645.57137245,21847.98023918,24544.00168118,25301.79503747,25286.76798725,25286.76812225,25272.00957953,25286.76832225,25301.79547247,25377.72267129,25301.79557247,25489.09249961,25403.09475922,25624.91117466,25301.79557247,25489.09249961,25489.09249961,25489.09249961,25489.09249961,25408.85591903,25377.72267129,25301.79557247,25301.79557247,25301.79557247,25403.37838193,25377.72267129,25377.72267129,25489.09249961,25489.09250507,26343.16724626,26215.37116171,27495.91063086,27832.71346574,27683.09056886,28352.08287912,29772.39428479,29772.39478984,27832.71407936,28151.05507925,29682.85206436,29682.85209989,29772.39491097,20853.65389928,20844.05647042,20844.05647042,20008.00045782,20008.00045782,21336.22250528,20008.00059048,19414.42985494,17850.0000971,17975.7581605,18000.0,18000.0,16784.91016811,16784.91016811,18781.87782275,19414.42989303,19414.42989303,19414.42989303,18001.00000546,17001.00000546,16045.7054909,18001.00005485,17719.00001094,16487.36803528,15745.55582898,19414.43003271,20008.00189335,20136.23538292,20498.84989538,20498.84990632,20666.019827,19586.8394681,19586.8394681,19414.43070193,19267.5276892
41,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.12,61.0,200.0,800.0,2006.15,3356.0,4160.94,5100.0,6530.0,8910.1,9900.0,10000.0,12200.0,10000.0,10195.22,10000.0,10195.22,10000.0,10000.0,10000.0,10901.47,12544.60640883,12800.0,11486.19819848,10770.51520822,11867.8,10591.2595,10411.11,10689.03444187,12088.20304958,11549.22307692,12500.0,12718.0,12801.0,13406.0,14600.27022936,14941.20023553,16433.40919973,15799.9349,17000.0,16090.27,15000.0,17009.05131474,20000.0,19982.0,17515.85361849,19414.41322244,21300.20030001,26167.04286903,25000.000369,20887.72845953,19976.000055,19414.42171644,18024.12550453,19226.900055,18024.12560453,19226.900225,19226.900235,20000.0017,19414.42392646,20844.17093403,20844.17113407,21000.01010003,19300.08911004,19238.94043503,19392.21998847,20642.87923332,21784.39639901,24527.98464997,25286.76798725,25272.00934453,25272.00957953,25255.7570659,25272.00977953,25286.76832225,25301.79547247,25286.76832225,25428.93653308,25377.72267129,25489.09249961,25286.76832225,25408.85591903,25408.85591903,25408.85591903,25408.85591903,25381.09348275,25301.79557247,25286.76832225,25286.76832225,25286.76832225,25377.72267129,25301.79557247,25301.79557247,25408.85591903,25408.85592449,26215.37104471,26054.52934313,26343.16736326,27683.09054421,27495.91065551,28290.69416447,29682.85145015,29682.8519552,27683.09115099,27832.7140962,28151.05510613,28151.05514166,29682.85209989,20324.35875914,20324.358765,20324.3587751,20000.0000198,20000.0000198,20008.00058271,20000.00002757,18056.74740165,16508.62693371,15745.55560258,17975.7581605,17975.7581605,16270.90285773,15745.55561581,18000.00001,19239.92051861,19239.92051861,19239.92051861,17001.00000546,16101.24017803,15745.55574414,17001.00005485,17301.00107785,16124.48768302,15499.89106226,19199.99770806,19906.53891363,20008.00190429,20136.23538292,20136.23538292,20498.84990632,19414.43069647,19414.43069647,19183.15517099,18799.99657552
42,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.12,52.01,200.0,700.0,2000.0,3233.17,4150.0,5100.0,6500.0,8884.0,9500.0,10000.0,11300.0,10000.0,10050.0,10000.0,10050.0,10000.0,10000.0,10000.0,10770.51520822,12246.98937268,12630.6809386,11300.0,10689.03444187,11486.19819848,10500.0,10009.25101,10556.75,12001.0,11491.00606186,12165.24568696,11867.8,12800.0,13369.771068,14286.87,14500.0,16000.0,15144.02021312,16700.009763,15799.9349,15000.0,17000.0,19690.0,19690.0,16927.271,18015.85361851,21071.49857402,24139.17326902,24139.17326902,20844.17843903,19414.42171644,19226.900055,15159.09859078,18024.12550453,15000.09,19200.0899,18024.12571453,19414.42392646,19226.900235,20796.17678817,20796.1768882,20844.17113407,19238.94043503,18336.8478236,19238.94043503,20632.03816084,21777.31479625,24500.01090405,25272.00934453,25255.7569309,25255.7570659,25253.68890339,25255.7572659,25272.00977953,25286.76832225,25272.00987953,25408.85591903,25301.79557247,25408.85591903,25272.00987953,25377.72267129,25377.72267129,25377.72267129,25377.72267129,25377.72267129,25286.76832225,25272.00987953,25272.00987953,25272.00987953,25301.79557247,25272.00987953,25272.00987953,25403.37838193,25403.37838739,25489.09250507,25489.09262207,26215.37116171,27495.91063086,26343.16738791,28151.05360437,28151.05449804,28151.05500309,27495.91123096,27683.09116783,27832.71412308,27832.71416749,28151.05514166,20008.00043802,20008.00043802,20008.00043802,19999.99896652,19999.99896652,20000.0000198,19999.99898174,18008.62693371,15903.6974647,15499.89068288,15745.55560258,15745.55560804,15745.55561581,15499.89068288,16784.91016811,18890.07139663,18000.00002511,18086.22415706,16101.24017803,15745.55562781,15644.82281979,16255.65611467,15745.55581249,15745.55582351,14999.99860829,18119.70266416,19586.835769,19906.53892457,20033.1550465,20008.00192617,20458.35031957,18799.99657552,19241.73651413,18799.99657552,18705.00118088
43,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.1,50.26,198.0,700.0,1858.2,3150.0,4100.0,5000.0,6288.7,8559.32,9444.0,10000.0,11250.04,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10689.03444187,12167.79,12246.98937268,10770.51520822,10500.0,11350.0,10411.11,10000.00000001,10500.0,11892.0,11350.0,12123.08,11800.0,11867.8,13125.37613899,13237.11638034,14286.87,15799.9349,15000.0,16006.91,15116.42249773,14999.99,16927.271,19414.4128074,19414.41280741,16403.0,17000.0,21000.00110001,23000.00166902,23000.00166902,20004.49258,19400.62128608,18024.12550453,15000.00829402,16486.07990507,15000.00839402,18024.12570453,16200.08971,19226.900235,18192.00001016,19414.42392646,20000.00813503,20796.1768882,18202.14723306,18202.14823306,19176.50548975,20590.89308353,21764.30067196,24475.91184529,25255.7569309,25253.68876839,25253.68890339,25242.97983933,25253.68910339,25255.7572659,25272.00977953,25255.7573659,25377.72267129,25286.76832225,25403.09475922,25255.7573659,25301.79557247,25301.79557247,25301.79557247,25301.79557247,25301.79557247,25272.00987953,25255.7573659,25255.7573659,25255.7573659,25286.76832225,24999.46903551,24998.92943348,25378.3997,25377.72267675,25408.85592449,25408.85604149,26054.52934313,26899.37566951,26215.37118636,27913.72231671,27832.71353005,27832.71404194,26263.10281575,27495.9112478,27683.09119471,27683.09123912,27832.71416749,19516.913487,19516.913587,20000.0,19517.41729867,19630.80996306,19999.99897397,19721.6019177,15745.55559148,15745.55559148,15000.00003668,15499.89068288,15499.89068288,15655.03931365,15273.33184974,16463.99930679,18600.000006,16101.24017803,18000.00002511,15745.55562781,15499.89069488,15499.89080899,16021.50235785,15563.23782081,15499.89105132,14944.4352545,16517.37308501,19414.43004365,19586.83578541,20008.00191523,19586.83580182,20365.71693337,18485.84705097,18799.99657552,16785.94790029,16785.94800029
44,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.03,50.22,188.0,652.57,1832.0,2953.38,4000.0,5000.0,6200.0,8333.33,9349.07,10000.0,11000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10500.0,12000.01234567,12024.98432104,10689.03444187,10411.11,11300.0,10062.108283,10000.0,10009.25101,11867.8,11300.0,11867.8,11630.08,11800.0,13050.0,13050.0,14237.41,15000.0,14999.99,15799.9349,15000.0,14700.009763,15270.21338073,17013.78520516,17015.85361849,15000.0,16927.27100002,20844.17020003,21744.000269,21743.000269,20000.0,19226.900055,15159.09859078,14707.94131881,15382.19899748,14700.009928,16058.15362455,15000.00850402,18024.12571453,18024.12606243,19226.900235,20000.00010003,20000.00813503,15191.28526989,17434.91268457,19153.53071068,20560.36162086,21744.00950403,24447.92428046,25253.68876839,25242.97970433,25242.97983933,24500.00013505,25242.98003933,25253.68910339,25255.7572659,25253.68910339,25301.79557247,25272.00987953,25377.72267129,25253.68910339,25286.76832225,25286.76832225,25286.76832225,25286.76832225,25286.76832225,25255.7573659,25000.0013,25000.0013,25000.0013,25279.51525201,24998.92943348,24655.34130061,25377.72267129,25301.79557793,25403.37924269,25406.38305424,25819.84467244,26343.16736326,26147.17133718,27832.71349039,27683.09060852,27683.09111357,26215.37176867,26263.10283261,27495.91127468,27495.91131021,27683.091328,19414.42813357,19414.42814357,19999.99894672,19414.42816337,19517.41729867,19721.60190993,19630.8100085,15500.0000971,15499.89068288,14999.99915656,15000.00016224,15000.00016224,15499.89068288,15000.00017001,15745.55561581,18000.000016,15745.55562781,17690.66985421,15630.39767431,15033.2621633,15033.26220175,15987.17002188,15499.8910403,15120.498408,14401.75775778,16394.99715539,19399.99755731,19414.43005459,19586.83579635,19414.43056553,20206.38278464,18433.15506291,18433.15506291,16025.71271755,16306.5465148
45,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.14,150.0,602.0,1800.0,2750.0,4000.0,5000.0,6062.74,8064.52,9300.0,10000.0,10672.08,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10411.11,11300.0,11867.8,10500.0,10264.645974,10770.51520822,10009.25101,10000.0,10000.00000001,11445.32486021,11000.0,11800.0,11350.0,11542.65,12950.0,12950.0,14000.0,14500.0,14500.0,15000.0,14999.99,14500.0,15100.0,17000.0,16927.271,14500.001,15312.90587074,19414.41352244,20844.17066903,21589.32216525,20000.0,18024.12550453,15000.00829402,14700.009828,15159.09859078,14674.83864578,15000.00849402,14700.010038,18000.00001,18000.00001,18202.14703303,19414.42402649,19414.42402649,15000.01610503,17423.86292231,19112.8997128,20526.83115661,21729.18727059,24425.0504547,25242.97970433,24500.01090405,24500.00013505,24139.39138905,24500.00033505,25242.98003933,25253.68910339,25242.98003933,25286.76832225,25255.7573659,25301.79557247,25242.98003933,25272.00987953,25272.00987953,25272.00987953,25272.00987953,25272.00987953,25000.0013,24499.99855499,24999.37101319,24999.37101319,25272.00987953,24655.34130061,24203.4863977,25301.79557247,25272.00988499,25377.72267675,25403.37935969,25489.09262207,26215.37116171,26143.684384,27683.09056886,27495.91069517,27495.91120022,25489.09323219,26215.37178551,26215.37181045,26215.37185486,27495.91131021,16252.42124173,16252.42124773,19516.913587,18331.11621596,19414.42816337,19630.80996306,19517.41730644,15499.89068288,15000.00003668,14999.9984161,14999.99915656,14999.99922748,15273.33184974,15000.00002964,15499.89068288,17904.99917905,15533.2623481,17593.3211,15499.89069488,14999.99844963,14999.99847698,15745.55580155,15033.2622701,15033.26228112,14324.48516367,16201.75777419,17216.14218392,19199.99672731,19414.43056006,19033.15505744,20136.23538292,16006.38277092,18430.48609404,16006.38277092,16170.71271755
46,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.12,150.0,550.03,1750.0,2650.03,3679.77,5000.0,6000.0,8000.0,9260.0,10000.0,10500.05,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10396.86,11000.0,11300.0,10411.11,10200.0,10689.03444187,10000.00000001,10000.0,10000.0,11350.0,10770.51520822,11549.22307692,11300.0,11350.0,12800.0,12800.0,14000.0,14286.87,14432.67653939,14999.99,14700.009763,14329.9,15000.0,16927.271,16920.0,14399.0,15000.00000002,18927.27120002,20710.63545778,20844.17066903,19414.42166144,15159.09859078,14700.009828,14286.87819402,15000.0899,14286.87829402,14700.010028,14674.83875578,17164.55722536,15191.28506986,17521.36256657,19355.41571598,19226.90033503,15000.00870405,17316.39065149,19099.43014347,20524.80918828,21723.23240342,24413.46317417,25205.80830602,24139.39115405,24139.39138905,22388.00153503,24139.39158905,24500.00033505,25242.98003933,24500.00033505,25272.00987953,25253.68910339,25286.76832225,25000.0013,25255.7573659,25255.7573659,25255.7573659,25255.7573659,25255.7573659,24042.79851545,23792.7974722,24499.99855499,24747.71305162,25000.0013,23999.98716237,24165.36933375,25272.00987953,24980.00943894,25301.79557793,25377.72279375,25408.85604149,25819.84467244,26085.2157367,27495.91065551,26215.37122602,26215.37173791,25408.85664161,25489.09324903,25489.09326791,25489.09330344,26215.37185486,15745.55550845,15745.55550845,19414.42814357,17000.0000198,18884.99979741,19517.41729867,19414.42817114,15000.00003668,14999.99915656,14999.01084894,14999.9984161,14999.99842209,15000.00017001,14999.99923525,15358.89956127,17781.87783475,15499.89069488,16101.24017803,15033.2621633,14500.000106,14900.56190157,15499.89081993,15001.00011629,14999.99860282,14212.9899465,15745.55583992,16838.31885178,18036.69807806,19199.99673825,19025.39281107,20008.00192617,15807.55365752,18420.9909693,15745.55593709,15946.05
47,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.12,150.0,550.0,1716.01,2500.0,3628.0,4900.07,6000.0,8000.0,9000.0,9444.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.1,10770.51520822,11000.0,10009.25101,10009.25101,10500.0,10000.0,10000.0,10000.0,11300.0,10689.03444187,11350.0,11000.0,11300.0,12618.0,12469.99,13753.54,14237.41,14286.87,14900.98,14500.0,14286.87,14999.99,15000.0,15000.0,14286.87,14500.00100002,18878.13309231,19414.41389144,20003.9801,19250.0,15000.00829402,14286.87819402,14033.87793402,15000.00829402,14033.87803402,14674.83874578,14286.87840402,15191.28506986,15000.00850402,15191.28506986,19226.90033503,18202.14713306,14816.73879305,17314.38093787,19093.65584814,20476.58452054,21000.01020003,24408.85558403,24500.01090405,22388.00130003,22388.00153503,21744.00963903,22604.17807696,24139.39158905,24500.00033505,24363.30052199,25255.7573659,25242.98003933,25272.00987953,24500.00033505,25253.68910339,25253.68910339,25000.0013,25000.0013,25000.0013,23227.25026109,22797.02162227,23792.7974722,23844.40094177,24999.37101319,22747.9971664,24129.44520964,25074.78943348,24378.40010546,25272.00988499,25301.79569493,25406.38305424,25489.09262207,25489.09264672,26343.16738791,25489.09268638,25489.09320143,25403.37997647,25408.85665845,25408.85668533,25408.85672086,25660.05634,15724.00027574,15724.00027574,16252.4212913,16925.8103111,18324.68776956,19414.42816337,18892.92198195,14999.99915656,14999.9984161,14500.01446963,14500.01446963,14500.01446963,14999.99923525,14999.99842986,15250.00002964,15745.55562781,14999.99844963,15745.55562781,15022.37511643,14000.01429683,14500.00013335,15033.26225916,14999.99858633,14944.43524903,14050.83247572,15499.89138108,15745.55585086,15745.55588221,18989.99893476,18799.99657005,19586.8394681,15745.55590409,16006.38277092,15318.09830205,15745.55597771
